,playerID,targetPlayerID,playerPositionIDN,targetPositionIDN,ukupno
509,8570.0,2039.0,GK,RCB,4
510,39442.0,53129.0,RCB,LCB,1
511,1790.0,17015.0,RCM,RB,2
512,16520.0,75357.0,RW,LCM,3
513,196633.0,54495.0,LB,RW,4
514,21022.0,75357.0,LCB,LCM,3
515,77888.0,53129.0,ST,LCB,2
516,8570.0,38434.0,GK,RCM,1
517,1770.0,38434.0,LW,RCM,4
518,196633.0,38500.0,LB,CAM,1
519,21022.0,206251.0,LCB,LB,1
520,1770.0,196.0,LW,GK,3
521,5335.0,75357.0,RB,LCM,3
522,39442.0,170341.0,RCB,LW,1
523,1802.0,17015.0,CAM,RB,1
524,8570.0,86503.0,GK,ST,1
525,39442.0,54495.0,RCB,RW,1
526,8570.0,53129.0,GK,LCB,5
527,39442.0,38434.0,RCB,RCM,1
528,199745.0,170341.0,LCM,LW,2
529,5335.0,170341.0,RB,LW,1
530,16520.0,38434.0,RW,RCM,3
531,1770.0,206251.0,LW,LB,1
532,1790.0,196.0,RCM,GK,1
533,77888.0,54495.0,ST,RW,1
534,39442.0,75357.0,RCB,LCM,1
535,1790.0,2039.0,RCM,RCB,2
536,21022.0,170341.0,LCB,LW,2
537,22870.0,75357.0,ST,LCM,2
538,21022.0,2039.0,LCB,RCB,1
539,199745.0,38434.0,LCM,RCM,2
540,22870.0,54495.0,ST,RW,1
541,22870.0,170341.0,ST,LW,1
542,22870.0,53129.0,ST,LCB,1
543,21022.0,17015.0,LCB,RB,1
544,22870.0,17015.0,ST,RB,3
545,1770.0,2039.0,LW,RCB,2
546,39442.0,17015.0,RCB,RB,1
547,5335.0,54495.0,RB,RW,1
548,8570.0,38500.0,GK,CAM,2
549,16520.0,53129.0,RW,LCB,2
550,199745.0,86503.0,LCM,ST,1
551,5335.0,38434.0,RB,RCM,1
552,196633.0,206251.0,LB,LB,1
553,21022.0,63400.0,LCB,RW,1
554,196633.0,63400.0,LB,RW,2
555,5335.0,2039.0,RB,RCB,3
556,1790.0,86503.0,RCM,ST,1
557,21022.0,53129.0,LCB,LCB,2
558,1802.0,38434.0,CAM,RCM,1
559,39442.0,16090.0,RCB,CAM,1
560,21022.0,38434.0,LCB,RCM,1
561,5335.0,86503.0,RB,ST,2
562,39442.0,86503.0,RCB,ST,1
563,1802.0,63400.0,CAM,RW,1
564,16520.0,2039.0,RW,RCB,1
565,16520.0,86503.0,RW,ST,1
566,5335.0,63400.0,RB,RW,1
567,22870.0,2039.0,ST,RCB,2
568,196661.0,17015.0,RW,RB,1
569,21022.0,199175.0,LCB,RCM,2
570,1802.0,97317.0,ST,RCB,3
571,22870.0,199175.0,CAM,RCM,8
572,199745.0,2122.0,LCM,RB,2
573,1802.0,206190.0,ST,LB,2
574,16520.0,119758.0,RW,LW,2
575,199745.0,2324.0,LCM,LCB,2
576,5335.0,97317.0,RB,RCB,1
577,39442.0,119758.0,RCB,LW,3
578,196633.0,124251.0,LB,GK,1
579,22870.0,2324.0,CAM,LCB,3
580,1790.0,124251.0,RCM,GK,1
581,196633.0,199175.0,LB,RCM,2
582,1802.0,2324.0,ST,LCB,3
583,22870.0,124251.0,CAM,GK,2
584,1790.0,199175.0,RCM,RCM,6
585,1770.0,124251.0,LW,GK,1
586,196633.0,2122.0,LB,RB,3
587,8570.0,16507.0,GK,LCM,1
588,199745.0,39650.0,LCM,RW,1
589,199745.0,11554.0,LCM,ST,1
590,1802.0,16507.0,ST,LCM,1
591,39442.0,16507.0,RCB,LCM,1
592,1770.0,11554.0,LW,ST,2
593,22870.0,206190.0,CAM,LB,1
594,16520.0,2122.0,RW,RB,1
595,21022.0,11554.0,LCB,ST,2
596,1770.0,2122.0,LW,RB,6
597,196633.0,97317.0,LB,RCB,2
