,actionPosX1,actionPosX2,actionPosY1,actionPosY2
404,989.0,1114.0,41.32,215.32
405,656.0,604.0,309.32,86.32
406,937.0,1108.0,196.32,346.32
407,851.0,1064.0,178.32,361.32
408,761.0,749.0,151.32,141.32
409,950.0,1143.0,162.32,342.32
410,973.0,1164.0,492.32,425.32
411,1077.0,1230.0,561.32,513.32
412,1059.0,962.0,368.32,190.32
413,964.0,879.0,267.32,106.32
414,838.0,730.0,436.32,123.32
415,1078.0,989.0,271.32,580.32
416,899.0,983.0,399.32,309.32
417,595.0,532.0,309.32,102.32
418,847.0,743.0,139.32,313.32
419,864.0,737.0,322.32,327.32
420,478.0,344.0,522.32,711.32
421,885.0,883.0,386.32,532.32
422,858.0,780.0,76.32,151.32
423,986.0,944.0,301.32,441.32
424,767.0,746.0,181.32,78.32
425,944.0,909.0,352.32,530.32
426,780.0,704.0,200.32,123.32
427,876.0,739.0,318.32,99.32
428,1133.0,1270.0,212.32,327.32
429,637.0,580.0,298.32,636.32
430,931.0,748.0,508.32,454.32
431,905.0,908.0,349.32,465.32
432,1097.0,1037.0,218.32,168.32
433,1004.0,927.0,271.32,220.32
434,1114.0,1047.0,267.32,337.32
435,711.0,1157.0,289.32,380.32
436,709.0,595.0,286.32,223.32
437,648.0,803.0,445.32,364.32
438,738.0,604.0,227.32,156.32
439,389.0,290.0,463.32,398.32
440,823.0,476.0,354.32,752.32
441,982.0,1154.0,183.32,364.32
442,740.0,563.0,222.32,204.32
443,902.0,855.0,265.32,320.32
444,844.0,708.0,441.32,313.32
445,854.0,753.0,154.32,265.32
446,861.0,849.0,89.32,170.32
447,653.0,590.0,237.32,337.32
448,619.0,458.0,203.32,207.32
449,552.0,723.0,123.32,457.32
450,677.0,568.0,191.32,68.32
451,808.0,728.0,376.32,429.32
452,815.0,743.0,329.32,159.32
453,1159.0,1256.0,224.32,359.32
454,1005.0,999.0,303.32,199.32
455,813.0,227.0,106.32,270.32
456,732.0,611.0,179.32,96.32
457,979.0,853.0,222.32,216.32
458,1032.0,899.0,276.32,410.32
459,1167.0,1082.0,355.32,164.32
460,449.0,870.0,557.32,176.32
461,460.0,510.0,555.32,449.32
462,413.0,298.0,568.32,484.32
463,415.0,234.0,602.32,465.32
464,476.0,681.0,668.32,702.32
465,431.0,412.0,568.32,342.32
466,420.0,360.0,640.32,539.32
467,615.0,749.0,609.32,591.32
468,635.0,717.0,595.32,415.32
469,605.0,763.0,592.32,746.32
470,629.0,652.0,177.32,289.32
471,457.0,312.0,274.32,172.32
472,568.0,565.0,482.32,698.32
473,689.0,713.0,603.32,764.32
474,991.0,1005.0,705.32,656.32
475,1049.0,947.0,626.32,463.32
476,1062.0,1217.0,720.32,412.32
477,853.0,749.0,343.32,674.32
478,883.0,738.0,636.32,586.32
479,1012.0,947.0,516.32,353.32
480,956.0,818.0,384.32,410.32
481,887.0,838.0,489.32,677.32
482,941.0,899.0,423.32,217.32
483,1017.0,1204.0,498.32,388.32
484,1080.0,963.0,115.32,63.32
485,1122.0,1224.0,166.32,451.32
486,1053.0,960.0,514.32,575.32
487,468.0,440.0,568.32,305.32
488,424.0,530.0,564.32,611.32
489,461.0,721.0,695.32,676.32
490,470.0,457.0,543.32,286.32
491,495.0,319.0,616.32,498.32
492,453.0,585.0,655.32,656.32
493,378.0,223.0,608.32,525.32
494,424.0,334.0,703.32,422.32
495,551.0,873.0,693.32,768.32
496,643.0,531.0,712.32,447.32
497,363.0,131.0,467.32,464.32
498,464.0,548.0,510.32,709.32
499,451.0,368.0,625.32,418.32
500,652.0,933.0,745.32,624.32
501,470.0,623.0,602.32,548.32
502,459.0,439.0,582.32,256.32
503,374.0,555.0,582.32,470.32
504,483.0,452.0,531.32,273.32
505,522.0,611.0,578.32,731.32
506,595.0,840.0,602.32,743.32
507,288.0,198.0,552.32,445.32
508,456.0,720.0,670.32,759.32
509,568.0,828.0,593.32,594.32
510,455.0,479.0,480.32,246.32
511,494.0,460.0,541.32,675.32
512,416.0,418.0,540.32,284.32
513,360.0,387.0,315.32,329.32
514,400.0,650.0,568.32,491.32
515,558.0,773.0,598.32,645.32
516,155.0,277.0,401.32,293.32
517,173.0,156.0,381.32,435.32
518,316.0,353.0,547.32,268.32
519,374.0,426.0,439.32,214.32
520,363.0,516.0,403.32,360.32
521,375.0,411.0,404.32,676.32
522,627.0,702.0,472.32,419.32
523,369.0,412.0,559.32,722.32
524,315.0,414.0,560.32,242.32
525,563.0,647.0,527.32,512.32
526,699.0,613.0,506.32,269.32
527,509.0,598.0,446.32,713.32
528,476.0,555.0,542.32,244.32
529,705.0,840.0,537.32,421.32
530,629.0,711.0,510.32,691.32
531,721.0,770.0,764.32,757.32
532,398.0,625.0,442.32,490.32
533,369.0,427.0,146.32,125.32
534,671.0,806.0,395.32,634.32
535,456.0,702.0,592.32,616.32
536,1079.0,488.0,535.32,691.32
537,1223.0,1164.0,429.32,154.32
538,1128.0,1052.0,276.32,335.32
539,1108.0,1052.0,506.32,602.32
540,1139.0,742.0,381.32,89.32
541,1173.0,1008.0,396.32,401.32
542,1099.0,1006.0,404.32,122.32
543,1064.0,1032.0,540.32,717.32
544,970.0,890.0,340.32,439.32
545,1104.0,932.0,472.32,597.32
546,1085.0,914.0,501.32,204.32
547,1231.0,1080.0,451.32,566.32
548,1035.0,1047.0,462.32,676.32
549,1156.0,1016.0,628.32,746.32
550,942.0,853.0,401.32,691.32
551,1165.0,756.0,545.32,701.32
552,1223.0,1206.0,476.32,691.32
553,987.0,934.0,380.32,599.32
554,1063.0,956.0,529.32,409.32
555,1133.0,1004.0,638.32,729.32
556,1172.0,517.0,694.32,573.32
557,1117.0,470.0,405.32,65.32
558,966.0,936.0,486.32,705.32
559,1145.0,1021.0,463.32,625.32
560,1135.0,1026.0,418.32,598.32
561,1111.0,753.0,347.32,63.32
562,1236.0,1101.0,370.32,151.32
563,1180.0,1048.0,469.32,245.32
564,1153.0,478.0,426.32,95.32
565,1234.0,1115.0,354.32,145.32
566,1259.0,1192.0,386.32,209.32
567,1224.0,970.0,422.32,630.32
568,1219.0,806.0,386.32,65.32
569,1107.0,615.0,375.32,710.32
570,1230.0,1198.0,440.32,660.32
571,1011.0,973.0,433.32,629.32
572,1095.0,733.0,381.32,720.32
573,1193.0,1142.0,389.32,171.32
574,1039.0,454.0,127.32,236.32
575,1051.0,866.0,357.32,105.32
576,1230.0,653.0,478.32,730.32
577,1186.0,660.0,420.32,606.32
578,1128.0,1136.0,399.32,79.32
579,188.0,476.0,399.32,71.32
580,234.0,237.0,416.32,586.32
581,116.0,138.0,396.32,679.32
582,208.0,596.0,475.32,581.32
583,208.0,255.0,359.32,163.32
584,96.0,134.0,452.32,479.32
585,87.0,175.0,421.32,353.32
586,165.0,319.0,308.32,144.32
587,114.0,312.0,459.32,567.32
588,146.0,252.0,677.32,699.32
589,298.0,442.0,515.32,234.32
590,166.0,414.0,464.32,295.32
591,227.0,289.0,403.32,642.32
592,214.0,401.0,480.32,717.32
593,219.0,318.0,487.32,666.32
594,181.0,376.0,464.32,181.32
595,357.0,451.0,463.32,626.32
596,139.0,341.0,516.32,734.32
597,262.0,361.0,509.32,257.32
598,182.0,204.0,472.32,707.32
599,302.0,485.0,498.32,750.32
600,139.0,241.0,430.32,238.32
601,101.0,277.0,427.32,431.32
602,106.0,203.0,370.32,156.32
603,1183.0,1003.0,337.32,166.32
604,1125.0,937.0,456.32,246.32
605,1042.0,1000.0,438.32,592.32
606,1150.0,981.0,410.32,694.32
607,1103.0,1011.0,454.32,648.32
608,1131.0,1035.0,407.32,607.32
609,1111.0,1038.0,386.32,658.32
610,1039.0,910.0,436.32,542.32
611,1144.0,1079.0,289.32,549.32
612,1213.0,1217.0,468.32,598.32
613,1118.0,447.0,266.32,184.32
614,1120.0,1059.0,437.32,247.32
615,1122.0,981.0,258.32,531.32
616,1237.0,1188.0,458.32,674.32
617,1099.0,1019.0,436.32,590.32
618,1001.0,945.0,360.32,175.32
619,1035.0,922.0,321.32,190.32
620,1229.0,1149.0,466.32,675.32
621,1143.0,748.0,220.32,86.32
622,997.0,800.0,396.32,557.32
623,1135.0,1018.0,473.32,509.32
624,1223.0,1121.0,437.32,666.32
625,1076.0,1013.0,386.32,596.32
626,1062.0,953.0,414.32,174.32
627,1102.0,466.0,403.32,227.32
628,1150.0,552.0,454.32,672.32
629,1076.0,994.0,454.32,676.32
630,1062.0,940.0,359.32,510.32
631,1233.0,1057.0,360.32,173.32
632,1218.0,742.0,426.32,240.32
633,1040.0,941.0,549.32,732.32
634,1171.0,1053.0,514.32,339.32
635,1113.0,1008.0,240.32,625.32
636,1007.0,592.0,336.32,70.32
637,1276.0,955.0,330.32,65.32
638,1234.0,467.0,336.32,234.32
639,1115.0,1104.0,394.32,681.32
640,998.0,911.0,345.32,663.32
641,1225.0,578.0,481.32,742.32
642,1137.0,863.0,326.32,298.32
643,1183.0,784.0,442.32,699.32
644,1077.0,963.0,447.32,265.32
645,1228.0,937.0,407.32,106.32
646,1055.0,549.0,320.32,269.32
647,1103.0,997.0,332.32,221.32
648,917.0,275.0,344.32,245.32
649,1063.0,526.0,619.32,637.32
650,1020.0,149.0,110.32,166.32
651,1018.0,403.0,489.32,604.32
652,293.0,477.0,480.32,220.32
653,277.0,344.0,456.32,565.32
654,249.0,378.0,496.32,480.32
655,106.0,190.0,336.32,165.32
656,120.0,270.0,342.32,133.32
657,95.0,152.0,500.32,698.32
658,573.0,1187.0,478.32,711.32
659,179.0,294.0,409.32,130.32
660,210.0,471.0,366.32,333.32
661,230.0,429.0,377.32,224.32
662,286.0,405.0,555.32,282.32
663,373.0,507.0,465.32,318.32
664,198.0,343.0,329.32,216.32
665,437.0,545.0,385.32,741.32
666,225.0,637.0,367.32,258.32
667,1184.0,1087.0,393.32,556.32
668,1185.0,1114.0,411.32,699.32
669,1134.0,1052.0,312.32,487.32
670,1108.0,980.0,370.32,745.32
671,1223.0,730.0,612.32,764.32
672,1139.0,885.0,347.32,258.32
673,270.0,394.0,374.32,228.32
674,322.0,417.0,499.32,636.32
675,260.0,343.0,545.32,668.32
676,115.0,290.0,407.32,131.32
677,199.0,219.0,322.32,189.32
678,131.0,199.0,376.32,161.32
679,193.0,431.0,442.32,333.32
680,129.0,344.0,265.32,217.32
681,290.0,342.0,554.32,574.32
682,292.0,375.0,545.32,263.32
683,97.0,200.0,249.32,213.32
684,111.0,291.0,444.32,554.32
685,187.0,324.0,439.32,198.32
686,117.0,272.0,480.32,548.32
687,109.0,280.0,373.32,311.32
688,250.0,350.0,503.32,140.32
689,167.0,325.0,459.32,580.32
690,231.0,273.0,378.32,548.32
691,293.0,356.0,285.32,528.32
692,312.0,585.0,296.32,74.32
693,314.0,424.0,585.32,701.32
694,116.0,346.0,472.32,485.32
695,787.0,799.0,203.32,223.32
696,549.0,545.0,441.32,558.32
697,994.0,950.0,291.32,344.32
698,217.0,196.0,195.32,117.32
699,475.0,459.0,247.32,345.32
700,571.0,569.0,222.32,315.32
701,410.0,349.0,716.32,632.32
702,567.0,565.0,595.32,393.32
703,407.0,433.0,284.32,345.32
704,610.0,628.0,199.32,224.32
705,487.0,455.0,276.32,281.32
706,431.0,287.0,638.32,752.32
707,288.0,251.0,633.32,661.32
708,470.0,481.0,168.32,183.32
709,665.0,868.0,421.32,358.32
710,441.0,543.0,143.32,92.32
711,480.0,261.0,341.32,104.32
712,254.0,316.0,230.32,275.32
713,575.0,656.0,497.32,381.32
714,578.0,569.0,757.32,643.32
715,247.0,314.0,112.32,94.32
716,481.0,413.0,256.32,235.32
717,446.0,470.0,302.32,438.32
718,581.0,524.0,619.32,581.32
719,667.0,901.0,436.32,514.32
720,444.0,415.0,477.32,226.32
721,253.0,168.0,653.32,720.32
722,648.0,618.0,295.32,86.32
723,330.0,339.0,201.32,198.32
724,59.0,94.0,786.32,759.32
725,191.0,388.0,774.32,737.32
726,62.0,134.0,55.32,85.32
727,162.0,131.0,63.32,188.32
728,640.0,855.0,394.32,482.32
729,415.0,462.0,307.32,312.32
730,604.0,681.0,136.32,164.32
731,283.0,137.0,514.32,636.32
732,57.0,310.0,54.32,160.32
733,312.0,295.0,224.32,299.32
734,667.0,615.0,607.32,626.32
735,635.0,679.0,608.32,657.32
736,629.0,645.0,556.32,543.32
737,511.0,392.0,450.32,489.32
738,481.0,386.0,304.32,67.32
739,321.0,252.0,159.32,226.32
740,311.0,350.0,623.32,478.32
741,582.0,391.0,306.32,78.32
742,702.0,751.0,582.32,600.32
743,696.0,580.0,598.32,673.32
744,530.0,600.0,91.32,96.32
745,870.0,883.0,167.32,82.32
746,665.0,694.0,196.32,341.32
747,187.0,189.0,467.32,521.32
748,148.0,243.0,732.32,765.32
749,170.0,120.0,779.32,683.32
750,57.0,74.0,786.32,712.32
751,135.0,332.0,761.32,679.32
752,418.0,372.0,393.32,160.32
753,220.0,217.0,340.32,290.32
754,563.0,535.0,97.32,189.32
