,actionPosX1,actionPosX2,actionPosY1,actionPosY2
1193,1004.0,918.0,500.32,204.32
1194,898.0,836.0,572.32,538.32
1195,652.0,603.0,451.32,681.32
1196,708.0,389.0,435.32,745.32
1197,1000.0,941.0,563.32,432.32
1198,901.0,892.0,512.32,610.32
1199,924.0,926.0,366.32,234.32
1200,897.0,804.0,609.32,783.32
1201,822.0,790.0,339.32,193.32
1202,843.0,799.0,482.32,680.32
1203,834.0,1031.0,444.32,285.32
1204,997.0,897.0,484.32,300.32
1205,946.0,864.0,575.32,502.32
1206,1049.0,1022.0,590.32,304.32
1207,986.0,978.0,604.32,453.32
1208,947.0,991.0,614.32,421.32
1209,906.0,1103.0,431.32,589.32
1210,971.0,865.0,768.32,683.32
1211,956.0,889.0,460.32,684.32
1212,875.0,844.0,473.32,552.32
1213,1030.0,877.0,591.32,620.32
1214,979.0,966.0,604.32,251.32
1215,999.0,865.0,647.32,776.32
1216,1137.0,1193.0,663.32,405.32
1217,881.0,704.0,513.32,764.32
1218,846.0,767.0,591.32,248.32
1219,699.0,532.0,610.32,759.32
1220,869.0,831.0,437.32,251.32
1221,918.0,765.0,586.32,771.32
1222,883.0,879.0,504.32,347.32
1223,1001.0,1018.0,563.32,707.32
1224,958.0,794.0,585.32,638.32
1225,941.0,853.0,551.32,701.32
1226,560.0,516.0,753.32,772.32
1227,719.0,810.0,761.32,534.32
1228,999.0,905.0,607.32,749.32
1229,749.0,713.0,619.32,223.32
1230,1004.0,973.0,529.32,338.32
1231,810.0,485.0,538.32,771.32
1232,988.0,874.0,476.32,171.32
1233,1172.0,740.0,784.32,618.32
