,actionPosX1,actionPosX2,actionPosY1,actionPosY2
449,455.0,366.0,112.32,302.32
450,727.0,425.0,45.32,173.32
451,612.0,991.0,80.32,62.32
452,1071.0,1089.0,37.32,133.32
453,500.0,636.0,333.32,117.32
454,760.0,615.0,105.32,171.32
455,1059.0,1235.0,40.32,105.32
456,342.0,347.0,142.32,146.32
457,535.0,641.0,49.32,110.32
458,676.0,680.0,419.32,441.32
459,754.0,713.0,718.32,768.32
460,561.0,607.0,535.32,363.32
461,870.0,858.0,542.32,438.32
462,806.0,741.0,551.32,643.32
463,990.0,892.0,461.32,608.32
464,1249.0,1169.0,695.32,765.32
465,675.0,681.0,419.32,404.32
466,439.0,262.0,642.32,688.32
467,827.0,814.0,657.32,763.32
468,846.0,689.0,364.32,297.32
469,724.0,547.0,392.32,312.32
470,1009.0,1044.0,415.32,344.32
471,943.0,870.0,162.32,71.32
472,721.0,874.0,190.32,67.32
473,784.0,843.0,217.32,83.32
474,782.0,927.0,532.32,740.32
475,889.0,855.0,215.32,216.32
476,452.0,564.0,56.32,73.32
477,687.0,563.0,673.32,653.32
478,997.0,1017.0,440.32,408.32
479,500.0,434.0,308.32,389.32
480,673.0,676.0,420.32,398.32
481,643.0,552.0,263.32,510.32
482,1285.0,926.0,781.32,657.32
483,576.0,486.0,551.32,592.32
484,828.0,865.0,131.32,71.32
485,881.0,824.0,64.32,64.32
486,701.0,683.0,261.32,324.32
487,1014.0,961.0,679.32,585.32
488,985.0,1045.0,571.32,724.32
489,990.0,1004.0,624.32,658.32
490,456.0,587.0,518.32,462.32
491,800.0,857.0,519.32,732.32
492,819.0,865.0,610.32,735.32
493,552.0,661.0,538.32,558.32
494,482.0,412.0,285.32,74.32
495,296.0,276.0,325.32,275.32
496,606.0,597.0,522.32,356.32
497,918.0,971.0,531.32,648.32
498,1190.0,1227.0,708.32,768.32
499,1193.0,1182.0,714.32,775.32
500,587.0,424.0,742.32,624.32
501,425.0,598.0,774.32,772.32
502,494.0,515.0,549.32,189.32
